chr - hs1 1 0 247249719 chr1
band hs13 q14.3 q14.3 48900000 52200000 gneg
band hs13 q21.1 q21.1 52200000 57600000 gpos100
band hs13 q21.2 q21.2 57600000 60500000 gneg
band hs13 q21.31 q21.31 60500000 64100000 gpos75
band hs13 q21.32 q21.32 64100000 67200000 gneg
band hs13 q21.33 q21.33 67200000 72100000 gpos100
band hs13 q22.1 q22.1 72100000 74200000 gneg
band hs13 q22.2 q22.2 74200000 76000000 gpos50
band hs13 q22.3 q22.3 76000000 77800000 gneg
band hs13 q31.1 q31.1 77800000 86500000 gpos100
band hs13 q31.2 q31.2 86500000 88800000 gneg
band hs13 q31.3 q31.3 88800000 93800000 gpos100
band hs13 q32.1 q32.1 93800000 97000000 gneg
band hs13 q32.2 q32.2 97000000 98100000 gpos25
band hs13 q32.3 q32.3 98100000 100500000 gneg
band hs13 q33.1 q33.1 100500000 103700000 gpos100
band hs13 q33.2 q33.2 103700000 105800000 gneg
band hs13 q33.3 q33.3 105800000 109100000 gpos100
band hs13 q34 q34 109100000 114142980 gneg
band hs14 p13 p13 0 3100000 gvar
band hs14 p12 p12 3100000 6700000 stalk
band hs14 p11.2 p11.2 6700000 13600000 gvar
band hs14 p11.1 p11.1 13600000 15600000 acen
band hs14 q11.1 q11.1 15600000 19100000 acen
band hs14 q11.2 q11.2 19100000 23600000 gneg
band hs14 q12 q12 23600000 31800000 gpos100
band hs14 q13.1 q13.1 31800000 34100000 gneg
band hs14 q13.2 q13.2 34100000 35600000 gpos50
band hs14 q13.3 q13.3 35600000 36900000 gneg
band hs14 q21.1 q21.1 36900000 41000000 gpos100
band hs14 q21.2 q21.2 41000000 43200000 gneg
band hs14 q21.3 q21.3 43200000 48300000 gpos100
band hs14 q22.1 q22.1 48300000 52300000 gneg
band hs14 q22.2 q22.2 52300000 54400000 gpos25
band hs14 q22.3 q22.3 54400000 55800000 gneg
band hs14 q23.1 q23.1 55800000 61200000 gpos75
band hs14 q23.2 q23.2 61200000 64000000 gneg
band hs14 q23.3 q23.3 64000000 67000000 gpos50
band hs14 q24.1 q24.1 67000000 69300000 gneg
band hs14 q24.2 q24.2 69300000 72900000 gpos50
band hs14 q24.3 q24.3 72900000 78400000 gneg
band hs14 q31.1 q31.1 78400000 82600000 gpos100
band hs14 q31.2 q31.2 82600000 84000000 gneg
band hs14 q31.3 q31.3 84000000 88900000 gpos100
band hs14 q32.11 q32.11 88900000 90500000 gneg
band hs14 q32.12 q32.12 90500000 92800000 gpos25
band hs14 q32.13 q32.13 92800000 95400000 gneg
band hs14 q32.2 q32.2 95400000 100400000 gpos50
band hs14 q32.31 q32.31 100400000 102200000 gneg
band hs14 q32.32 q32.32 102200000 103000000 gpos50
band hs14 q32.33 q32.33 103000000 106368585 gneg
band hs15 p13 p13 0 3500000 gvar
band hs15 p12 p12 3500000 7900000 stalk
band hs15 p11.2 p11.2 7900000 14100000 gvar
band hs15 p11.1 p11.1 14100000 17000000 acen
band hs15 q11.1 q11.1 17000000 18400000 acen
band hs15 q11.2 q11.2 18400000 23300000 gneg
band hs15 q12 q12 23300000 25700000 gpos50
band hs15 q13.1 q13.1 25700000 28000000 gneg
band hs15 q13.2 q13.2 28000000 29000000 gpos50
band hs15 q13.3 q13.3 29000000 31400000 gneg
band hs15 q14 q14 31400000 37900000 gpos75
band hs15 q15.1 q15.1 37900000 40700000 gneg
band hs15 q15.2 q15.2 40700000 41400000 gpos25
band hs15 q15.3 q15.3 41400000 42700000 gneg
band hs15 q21.1 q21.1 42700000 47600000 gpos75
band hs15 q21.2 q21.2 47600000 51100000 gneg
band hs15 q21.3 q21.3 51100000 55800000 gpos75
band hs15 q22.1 q22.1 55800000 57100000 gneg
band hs15 q22.2 q22.2 57100000 61500000 gpos25
band hs15 q22.31 q22.31 61500000 64900000 gneg
band hs15 q22.32 q22.32 64900000 65000000 gpos25
band hs15 q22.33 q22.33 65000000 65300000 gneg
band hs15 q23 q23 65300000 70400000 gpos25
band hs15 q24.1 q24.1 70400000 73100000 gneg
band hs15 q24.2 q24.2 73100000 74400000 gpos25
band hs15 q24.3 q24.3 74400000 76100000 gneg
band hs15 q25.1 q25.1 76100000 79500000 gpos50
band hs15 q25.2 q25.2 79500000 83000000 gneg
band hs15 q25.3 q25.3 83000000 86900000 gpos50
band hs15 q26.1 q26.1 86900000 92100000 gneg
band hs15 q26.2 q26.2 92100000 96300000 gpos50
band hs15 q26.3 q26.3 96300000 100338915 gneg
band hs16 p13.3 p13.3 0 6300000 gneg
band hs16 p13.2 p13.2 6300000 10300000 gpos50
band hs16 p13.13 p13.13 10300000 12500000 gneg
band hs16 p13.12 p13.12 12500000 14700000 gpos50
band hs16 p13.11 p13.11 14700000 16700000 gneg
band hs16 p12.3 p12.3 16700000 20500000 gpos50
band hs16 p12.2 p12.2 20500000 21700000 gneg
band hs16 p12.1 p12.1 21700000 27600000 gpos50
band hs16 p11.2 p11.2 27600000 34400000 gneg
band hs16 p11.1 p11.1 34400000 38200000 acen
band hs16 q11.1 q11.1 38200000 40700000 acen
band hs16 q11.2 q11.2 40700000 45500000 gvar
band hs16 q12.1 q12.1 45500000 51200000 gneg
band hs16 q12.2 q12.2 51200000 54500000 gpos50
band hs16 q13 q13 54500000 56700000 gneg
band hs16 q21 q21 56700000 65200000 gpos100
band hs16 q22.1 q22.1 65200000 69400000 gneg
band hs16 q22.2 q22.2 69400000 69800000 gpos50
band hs16 q22.3 q22.3 69800000 73300000 gneg
band hs16 q23.1 q23.1 73300000 78200000 gpos75
band hs16 q23.2 q23.2 78200000 80500000 gneg
band hs16 q23.3 q23.3 80500000 82700000 gpos50
band hs16 q24.1 q24.1 82700000 85600000 gneg
band hs16 q24.2 q24.2 85600000 87200000 gpos25
band hs16 q24.3 q24.3 87200000 88827254 gneg
band hs17 p13.3 p13.3 0 3600000 gneg
band hs17 p13.2 p13.2 3600000 6800000 gpos50
band hs17 p13.1 p13.1 6800000 11200000 gneg
band hs17 p12 p12 11200000 15900000 gpos75
band hs17 p11.2 p11.2 15900000 22100000 gneg
band hs17 p11.1 p11.1 22100000 22200000 acen
band hs17 q11.1 q11.1 22200000 23200000 acen
band hs17 q11.2 q11.2 23200000 28800000 gneg
band hs17 q12 q12 28800000 35400000 gpos50
band hs17 q21.1 q21.1 35400000 35600000 gneg
band hs17 q21.2 q21.2 35600000 37800000 gpos25
band hs17 q21.31 q21.31 37800000 41900000 gneg
band hs17 q21.32 q21.32 41900000 44800000 gpos25
band hs17 q21.33 q21.33 44800000 47600000 gneg
band hs17 q22 q22 47600000 54900000 gpos75
band hs17 q23.1 q23.1 54900000 55600000 gneg
band hs17 q23.2 q23.2 55600000 58400000 gpos75
band hs17 q23.3 q23.3 58400000 59900000 gneg
band hs17 q24.1 q24.1 59900000 61600000 gpos50
band hs17 q24.2 q24.2 61600000 64600000 gneg
band hs17 q24.3 q24.3 64600000 68400000 gpos75
band hs17 q25.1 q25.1 68400000 72200000 gneg
band hs17 q25.2 q25.2 72200000 72900000 gpos25
band hs17 q25.3 q25.3 72900000 78774742 gneg
band hs18 p11.32 p11.32 0 2900000 gneg
band hs18 p11.31 p11.31 2900000 7200000 gpos50
band hs18 p11.23 p11.23 7200000 8500000 gneg
band hs18 p11.22 p11.22 8500000 10900000 gpos25
band hs18 p11.21 p11.21 10900000 15400000 gneg
band hs18 p11.1 p11.1 15400000 16100000 acen
band hs18 q11.1 q11.1 16100000 17300000 acen
band hs18 q11.2 q11.2 17300000 23300000 gneg
band hs18 q12.1 q12.1 23300000 31000000 gpos100
band hs18 q12.2 q12.2 31000000 35500000 gneg
band hs18 q12.3 q12.3 35500000 41800000 gpos75
band hs18 q21.1 q21.1 41800000 46400000 gneg
band hs18 q21.2 q21.2 46400000 52000000 gpos75
band hs18 q21.31 q21.31 52000000 54400000 gneg
band hs18 q21.32 q21.32 54400000 57100000 gpos50
band hs18 q21.33 q21.33 57100000 59800000 gneg
band hs18 q22.1 q22.1 59800000 64900000 gpos100
band hs18 q22.2 q22.2 64900000 66900000 gneg
band hs18 q22.3 q22.3 66900000 71300000 gpos25
band hs18 q23 q23 71300000 76117153 gneg
band hs19 p13.3 p13.3 0 6900000 gneg
band hs19 p13.2 p13.2 6900000 12600000 gpos25
band hs19 p13.13 p13.13 12600000 13800000 gneg
band hs19 p13.12 p13.12 13800000 16100000 gpos25
band hs19 p13.11 p13.11 16100000 19800000 gneg
band hs19 p12 p12 19800000 26700000 gvar
band hs19 p11 p11 26700000 28500000 acen
band hs19 q11 q11 28500000 30200000 acen
band hs19 q12 q12 30200000 37100000 gvar
band hs19 q13.11 q13.11 37100000 40300000 gneg
band hs19 q13.12 q13.12 40300000 43000000 gpos25
band hs19 q13.13 q13.13 43000000 43400000 gneg
band hs19 q13.2 q13.2 43400000 47800000 gpos25
band hs19 q13.31 q13.31 47800000 50000000 gneg
band hs19 q13.32 q13.32 50000000 53800000 gpos25
band hs19 q13.33 q13.33 53800000 57600000 gneg
band hs19 q13.41 q13.41 57600000 59100000 gpos25
band hs19 q13.42 q13.42 59100000 61400000 gneg
band hs19 q13.43 q13.43 61400000 63811651 gpos25
band hs2 p25.3 p25.3 0 4300000 gneg
band hs2 p25.2 p25.2 4300000 7000000 gpos50
band hs2 p25.1 p25.1 7000000 12800000 gneg
band hs2 p24.3 p24.3 12800000 17000000 gpos75
band hs2 p24.2 p24.2 17000000 19100000 gneg
band hs2 p24.1 p24.1 19100000 23900000 gpos75
band hs2 p23.3 p23.3 23900000 27700000 gneg
band hs2 p23.2 p23.2 27700000 29800000 gpos25
band hs2 p23.1 p23.1 29800000 31900000 gneg
band hs2 p22.3 p22.3 31900000 36400000 gpos75
band hs2 p22.2 p22.2 36400000 38400000 gneg
band hs2 p22.1 p22.1 38400000 41600000 gpos50
band hs2 p21 p21 41600000 47600000 gneg
band hs2 p16.3 p16.3 47600000 52700000 gpos100
band hs2 p16.2 p16.2 52700000 54800000 gneg
band hs2 p16.1 p16.1 54800000 61100000 gpos100
band hs2 p15 p15 61100000 64000000 gneg
band hs2 p14 p14 64000000 70500000 gpos50
band hs2 p13.3 p13.3 70500000 72600000 gneg
band hs2 p13.2 p13.2 72600000 73900000 gpos50
band hs2 p13.1 p13.1 73900000 75400000 gneg
band hs2 p12 p12 75400000 83700000 gpos100
band hs2 p11.2 p11.2 83700000 91000000 gneg
band hs2 p11.1 p11.1 91000000 93300000 acen
band hs2 q11.1 q11.1 93300000 95700000 acen
band hs2 q11.2 q11.2 95700000 102100000 gneg
band hs2 q12.1 q12.1 102100000 105300000 gpos50
band hs2 q12.2 q12.2 105300000 106700000 gneg
band hs2 q12.3 q12.3 106700000 108600000 gpos25
band hs2 q13 q13 108600000 113800000 gneg
band hs2 q14.1 q14.1 113800000 118600000 gpos50
band hs2 q14.2 q14.2 118600000 122100000 gneg
band hs2 q14.3 q14.3 122100000 129600000 gpos50
band hs2 q21.1 q21.1 129600000 132200000 gneg
band hs2 q21.2 q21.2 132200000 134800000 gpos25
band hs2 q21.3 q21.3 134800000 136600000 gneg
band hs2 q22.1 q22.1 136600000 142400000 gpos100
band hs2 q22.2 q22.2 142400000 144700000 gneg
band hs2 q22.3 q22.3 144700000 148400000 gpos100
band hs2 q23.1 q23.1 148400000 149600000 gneg
band hs2 q23.2 q23.2 149600000 150300000 gpos25
band hs2 q23.3 q23.3 150300000 154600000 gneg
band hs2 q24.1 q24.1 154600000 159600000 gpos75
band hs2 q24.2 q24.2 159600000 163500000 gneg
band hs2 q24.3 q24.3 163500000 169500000 gpos75
band hs2 q31.1 q31.1 169500000 177700000 gneg
band hs2 q31.2 q31.2 177700000 180400000 gpos50
band hs2 q31.3 q31.3 180400000 182700000 gneg
band hs2 q32.1 q32.1 182700000 189100000 gpos75
band hs2 q32.2 q32.2 189100000 191600000 gneg
band hs2 q32.3 q32.3 191600000 197100000 gpos75
band hs2 q33.1 q33.1 197100000 203500000 gneg
band hs2 q33.2 q33.2 203500000 205600000 gpos50
band hs2 q33.3 q33.3 205600000 209100000 gneg
band hs2 q34 q34 209100000 215100000 gpos100
band hs2 q35 q35 215100000 221300000 gneg
band hs2 q36.1 q36.1 221300000 224900000 gpos75
band hs2 q36.2 q36.2 224900000 225800000 gneg
band hs2 q36.3 q36.3 225800000 230700000 gpos100
band hs2 q37.1 q37.1 230700000 235300000 gneg
band hs2 q37.2 q37.2 235300000 237000000 gpos50
band hs2 q37.3 q37.3 237000000 242951149 gneg
band hs20 p13 p13 0 5000000 gneg
band hs20 p12.3 p12.3 5000000 9000000 gpos75
band hs20 p12.2 p12.2 9000000 11900000 gneg
band hs20 p12.1 p12.1 11900000 17800000 gpos75
band hs20 p11.23 p11.23 17800000 21200000 gneg
band hs20 p11.22 p11.22 21200000 22300000 gpos25
band hs20 p11.21 p11.21 22300000 25700000 gneg
band hs20 p11.1 p11.1 25700000 27100000 acen
band hs20 q11.1 q11.1 27100000 28400000 acen
band hs20 q11.21 q11.21 28400000 31500000 gneg
band hs20 q11.22 q11.22 31500000 33900000 gpos25
band hs20 q11.23 q11.23 33900000 37100000 gneg
band hs20 q12 q12 37100000 41100000 gpos75
band hs20 q13.11 q13.11 41100000 41600000 gneg
band hs20 q13.12 q13.12 41600000 45800000 gpos25
band hs20 q13.13 q13.13 45800000 49200000 gneg
band hs20 q13.2 q13.2 49200000 54400000 gpos75
band hs20 q13.31 q13.31 54400000 55900000 gneg
band hs20 q13.32 q13.32 55900000 57900000 gpos50
band hs20 q13.33 q13.33 57900000 62435964 gneg
band hs21 p13 p13 0 2900000 gvar
band hs21 p12 p12 2900000 6300000 stalk
band hs21 p11.2 p11.2 6300000 10000000 gvar
band hs21 p11.1 p11.1 10000000 12300000 acen
band hs21 q11.1 q11.1 12300000 13200000 acen
band hs21 q11.2 q11.2 13200000 15300000 gneg
band hs21 q21.1 q21.1 15300000 22900000 gpos100
band hs21 q21.2 q21.2 22900000 25800000 gneg
band hs21 q21.3 q21.3 25800000 30500000 gpos75
band hs21 q22.11 q22.11 30500000 34700000 gneg
band hs21 q22.12 q22.12 34700000 36700000 gpos50
band hs21 q22.13 q22.13 36700000 38600000 gneg
band hs21 q22.2 q22.2 38600000 41400000 gpos50
band hs21 q22.3 q22.3 41400000 46944323 gneg
band hs22 p13 p13 0 3000000 gvar
band hs22 p12 p12 3000000 6600000 stalk
band hs22 p11.2 p11.2 6600000 9600000 gvar
band hs22 p11.1 p11.1 9600000 11800000 acen
band hs22 q11.1 q11.1 11800000 16300000 acen
band hs22 q11.21 q11.21 16300000 20500000 gneg
band hs22 q11.22 q11.22 20500000 21800000 gpos25
band hs22 q11.23 q11.23 21800000 24300000 gneg
band hs22 q12.1 q12.1 24300000 27900000 gpos50
band hs22 q12.2 q12.2 27900000 30500000 gneg
band hs22 q12.3 q12.3 30500000 35900000 gpos50
band hs22 q13.1 q13.1 35900000 39300000 gneg
band hs22 q13.2 q13.2 39300000 42600000 gpos50
band hs22 q13.31 q13.31 42600000 47000000 gneg
band hs22 q13.32 q13.32 47000000 48200000 gpos50
band hs22 q13.33 q13.33 48200000 49691432 gneg
band hs3 p26.3 p26.3 0 3500000 gpos50
band hs3 p26.2 p26.2 3500000 5500000 gneg
band hs3 p26.1 p26.1 5500000 8700000 gpos50
band hs3 p25.3 p25.3 8700000 11500000 gneg
band hs3 p25.2 p25.2 11500000 12400000 gpos25
band hs3 p25.1 p25.1 12400000 14700000 gneg
band hs3 p24.3 p24.3 14700000 23800000 gpos100
band hs3 p24.2 p24.2 23800000 26400000 gneg
band hs3 p24.1 p24.1 26400000 30800000 gpos75
band hs3 p23 p23 30800000 32100000 gneg
band hs3 p22.3 p22.3 32100000 36500000 gpos50
band hs3 p22.2 p22.2 36500000 39300000 gneg
band hs3 p22.1 p22.1 39300000 43600000 gpos75
band hs3 p21.33 p21.33 43600000 44400000 gneg
band hs3 p21.32 p21.32 44400000 44700000 gpos50
band hs3 p21.31 p21.31 44700000 51400000 gneg
band hs3 p21.2 p21.2 51400000 51700000 gpos25
band hs3 p21.1 p21.1 51700000 54400000 gneg
band hs3 p14.3 p14.3 54400000 58500000 gpos50
band hs3 p14.2 p14.2 58500000 63700000 gneg
band hs3 p14.1 p14.1 63700000 71800000 gpos50
