chr - hs1 1 0 249250621 chr1
band hs10 p15.3 p15.3 0 3000000 gneg
band hs10 p15.2 p15.2 3000000 3800000 gpos25
band hs10 p15.1 p15.1 3800000 6600000 gneg
band hs10 p14 p14 6600000 12200000 gpos75
band hs10 p13 p13 12200000 17300000 gneg
band hs10 p12.33 p12.33 17300000 18600000 gpos75
band hs10 p12.32 p12.32 18600000 18700000 gneg
band hs10 p12.31 p12.31 18700000 22600000 gpos75
band hs10 p12.2 p12.2 22600000 24600000 gneg
band hs10 p12.1 p12.1 24600000 29600000 gpos50
band hs10 p11.23 p11.23 29600000 31300000 gneg
band hs10 p11.22 p11.22 31300000 34400000 gpos25
band hs10 p11.21 p11.21 34400000 38000000 gneg
band hs10 p11.1 p11.1 38000000 40200000 acen
band hs10 q11.1 q11.1 40200000 42300000 acen
band hs10 q11.21 q11.21 42300000 46100000 gneg
band hs10 q11.22 q11.22 46100000 49900000 gpos25
band hs10 q11.23 q11.23 49900000 52900000 gneg
band hs10 q21.1 q21.1 52900000 61200000 gpos100
band hs10 q21.2 q21.2 61200000 64500000 gneg
band hs10 q21.3 q21.3 64500000 70600000 gpos100
band hs10 q22.1 q22.1 70600000 74900000 gneg
band hs10 q22.2 q22.2 74900000 77700000 gpos50
band hs10 q22.3 q22.3 77700000 82000000 gneg
band hs10 q23.1 q23.1 82000000 87900000 gpos100
band hs10 q23.2 q23.2 87900000 89500000 gneg
band hs10 q23.31 q23.31 89500000 92900000 gpos75
band hs10 q23.32 q23.32 92900000 94100000 gneg
band hs10 q23.33 q23.33 94100000 97000000 gpos50
band hs10 q24.1 q24.1 97000000 99300000 gneg
band hs10 q24.2 q24.2 99300000 101900000 gpos50
band hs10 q24.31 q24.31 101900000 103000000 gneg
band hs10 q24.32 q24.32 103000000 104900000 gpos25
band hs10 q24.33 q24.33 104900000 105800000 gneg
band hs10 q25.1 q25.1 105800000 111900000 gpos100
band hs10 q25.2 q25.2 111900000 114900000 gneg
band hs10 q25.3 q25.3 114900000 119100000 gpos75
band hs10 q26.11 q26.11 119100000 121700000 gneg
band hs10 q26.12 q26.12 121700000 123100000 gpos50
band hs10 q26.13 q26.13 123100000 127500000 gneg
band hs10 q26.2 q26.2 127500000 130600000 gpos50
band hs10 q26.3 q26.3 130600000 135534747 gneg
band hs11 p15.5 p15.5 0 2800000 gneg
band hs11 p15.4 p15.4 2800000 10700000 gpos50
band hs11 p15.3 p15.3 10700000 12700000 gneg
band hs11 p15.2 p15.2 12700000 16200000 gpos50
band hs11 p15.1 p15.1 16200000 21700000 gneg
band hs11 p14.3 p14.3 21700000 26100000 gpos100
band hs11 p14.2 p14.2 26100000 27200000 gneg
band hs11 p14.1 p14.1 27200000 31000000 gpos75
band hs11 p13 p13 31000000 36400000 gneg
band hs11 p12 p12 36400000 43500000 gpos100
band hs11 p11.2 p11.2 43500000 48800000 gneg
band hs11 p11.12 p11.12 48800000 51600000 gpos75
band hs11 p11.11 p11.11 51600000 53700000 acen
band hs11 q11 q11 53700000 55700000 acen
band hs11 q12.1 q12.1 55700000 59900000 gpos75
band hs11 q12.2 q12.2 59900000 61700000 gneg
band hs11 q12.3 q12.3 61700000 63400000 gpos25
band hs11 q13.1 q13.1 63400000 65900000 gneg
band hs11 q13.2 q13.2 65900000 68400000 gpos25
band hs11 q13.3 q13.3 68400000 70400000 gneg
band hs11 q13.4 q13.4 70400000 75200000 gpos50
band hs11 q13.5 q13.5 75200000 77100000 gneg
band hs11 q14.1 q14.1 77100000 85600000 gpos100
band hs11 q14.2 q14.2 85600000 88300000 gneg
band hs11 q14.3 q14.3 88300000 92800000 gpos100
band hs11 q21 q21 92800000 97200000 gneg
band hs11 q22.1 q22.1 97200000 102100000 gpos100
band hs11 q22.2 q22.2 102100000 102900000 gneg
band hs11 q22.3 q22.3 102900000 110400000 gpos100
band hs11 q23.1 q23.1 110400000 112500000 gneg
band hs11 q23.2 q23.2 112500000 114500000 gpos50
band hs11 q23.3 q23.3 114500000 121200000 gneg
band hs11 q24.1 q24.1 121200000 123900000 gpos50
band hs11 q24.2 q24.2 123900000 127800000 gneg
band hs11 q24.3 q24.3 127800000 130800000 gpos50
band hs11 q25 q25 130800000 135006516 gneg
band hs12 p13.33 p13.33 0 3300000 gneg
band hs12 p13.32 p13.32 3300000 5400000 gpos25
band hs12 p13.31 p13.31 5400000 10100000 gneg
band hs12 p13.2 p13.2 10100000 12800000 gpos75
band hs12 p13.1 p13.1 12800000 14800000 gneg
band hs12 p12.3 p12.3 14800000 20000000 gpos100
band hs12 p12.2 p12.2 20000000 21300000 gneg
band hs12 p12.1 p12.1 21300000 26500000 gpos100
band hs12 p11.23 p11.23 26500000 27800000 gneg
band hs12 p11.22 p11.22 27800000 30700000 gpos50
band hs12 p11.21 p11.21 30700000 33300000 gneg
band hs12 p11.1 p11.1 33300000 35800000 acen
band hs12 q11 q11 35800000 38200000 acen
band hs12 q12 q12 38200000 46400000 gpos100
band hs12 q13.11 q13.11 46400000 49100000 gneg
band hs12 q13.12 q13.12 49100000 51500000 gpos25
band hs12 q13.13 q13.13 51500000 54900000 gneg
band hs12 q13.2 q13.2 54900000 56600000 gpos25
band hs12 q13.3 q13.3 56600000 58100000 gneg
band hs12 q14.1 q14.1 58100000 63100000 gpos75
band hs12 q14.2 q14.2 63100000 65100000 gneg
band hs12 q14.3 q14.3 65100000 67700000 gpos50
band hs12 q15 q15 67700000 71500000 gneg
band hs12 q21.1 q21.1 71500000 75700000 gpos75
band hs12 q21.2 q21.2 75700000 80300000 gneg
band hs12 q21.31 q21.31 80300000 86700000 gpos100
band hs12 q21.32 q21.32 86700000 89000000 gneg
band hs12 q21.33 q21.33 89000000 92600000 gpos100
band hs12 q22 q22 92600000 96200000 gneg
band hs12 q23.1 q23.1 96200000 101600000 gpos75
band hs12 q23.2 q23.2 101600000 103800000 gneg
band hs12 q23.3 q23.3 103800000 109000000 gpos50
band hs12 q24.11 q24.11 109000000 111700000 gneg
band hs12 q24.12 q24.12 111700000 112300000 gpos25
band hs12 q24.13 q24.13 112300000 114300000 gneg
band hs12 q24.21 q24.21 114300000 116800000 gpos50
band hs12 q24.22 q24.22 116800000 118100000 gneg
band hs12 q24.23 q24.23 118100000 120700000 gpos50
band hs12 q24.31 q24.31 120700000 125900000 gneg
band hs12 q24.32 q24.32 125900000 129300000 gpos50
band hs12 q24.33 q24.33 129300000 133851895 gneg
band hs13 p13 p13 0 4500000 gvar
band hs13 p12 p12 4500000 10000000 stalk
band hs13 p11.2 p11.2 10000000 16300000 gvar
band hs13 p11.1 p11.1 16300000 17900000 acen
band hs13 q11 q11 17900000 19500000 acen
band hs13 q12.11 q12.11 19500000 23300000 gneg
band hs13 q12.12 q12.12 23300000 25500000 gpos25
band hs13 q12.13 q12.13 25500000 27800000 gneg
band hs13 q12.2 q12.2 27800000 28900000 gpos25
band hs13 q12.3 q12.3 28900000 32200000 gneg
band hs13 q13.1 q13.1 32200000 34000000 gpos50
band hs13 q13.2 q13.2 34000000 35500000 gneg
band hs13 q13.3 q13.3 35500000 40100000 gpos75
band hs13 q14.11 q14.11 40100000 45200000 gneg
band hs13 q14.12 q14.12 45200000 45800000 gpos25
band hs13 q14.13 q14.13 45800000 47300000 gneg
band hs13 q14.2 q14.2 47300000 50900000 gpos50
band hs13 q14.3 q14.3 50900000 55300000 gneg
band hs13 q21.1 q21.1 55300000 59600000 gpos100
band hs13 q21.2 q21.2 59600000 62300000 gneg
band hs13 q21.31 q21.31 62300000 65700000 gpos75
band hs13 q21.32 q21.32 65700000 68600000 gneg
band hs13 q21.33 q21.33 68600000 73300000 gpos100
band hs13 q22.1 q22.1 73300000 75400000 gneg
band hs13 q22.2 q22.2 75400000 77200000 gpos50
band hs13 q22.3 q22.3 77200000 79000000 gneg
band hs13 q31.1 q31.1 79000000 87700000 gpos100
band hs13 q31.2 q31.2 87700000 90000000 gneg
band hs13 q31.3 q31.3 90000000 95000000 gpos100
band hs13 q32.1 q32.1 95000000 98200000 gneg
band hs13 q32.2 q32.2 98200000 99300000 gpos25
band hs13 q32.3 q32.3 99300000 101700000 gneg
band hs13 q33.1 q33.1 101700000 104800000 gpos100
band hs13 q33.2 q33.2 104800000 107000000 gneg
band hs13 q33.3 q33.3 107000000 110300000 gpos100
band hs13 q34 q34 110300000 115169878 gneg
band hs14 p13 p13 0 3700000 gvar
band hs14 p12 p12 3700000 8100000 stalk
band hs14 p11.2 p11.2 8100000 16100000 gvar
band hs14 p11.1 p11.1 16100000 17600000 acen
band hs14 q11.1 q11.1 17600000 19100000 acen
band hs14 q11.2 q11.2 19100000 24600000 gneg
band hs14 q12 q12 24600000 33300000 gpos100
band hs14 q13.1 q13.1 33300000 35300000 gneg
band hs14 q13.2 q13.2 35300000 36600000 gpos50
band hs14 q13.3 q13.3 36600000 37800000 gneg
band hs14 q21.1 q21.1 37800000 43500000 gpos100
band hs14 q21.2 q21.2 43500000 47200000 gneg
band hs14 q21.3 q21.3 47200000 50900000 gpos100
band hs14 q22.1 q22.1 50900000 54100000 gneg
band hs14 q22.2 q22.2 54100000 55500000 gpos25
band hs14 q22.3 q22.3 55500000 58100000 gneg
band hs14 q23.1 q23.1 58100000 62100000 gpos75
band hs14 q23.2 q23.2 62100000 64800000 gneg
band hs14 q23.3 q23.3 64800000 67900000 gpos50
band hs14 q24.1 q24.1 67900000 70200000 gneg
band hs14 q24.2 q24.2 70200000 73800000 gpos50
band hs14 q24.3 q24.3 73800000 79300000 gneg
band hs14 q31.1 q31.1 79300000 83600000 gpos100
band hs14 q31.2 q31.2 83600000 84900000 gneg
band hs14 q31.3 q31.3 84900000 89800000 gpos100
band hs14 q32.11 q32.11 89800000 91900000 gneg
band hs14 q32.12 q32.12 91900000 94700000 gpos25
band hs14 q32.13 q32.13 94700000 96300000 gneg
band hs14 q32.2 q32.2 96300000 101400000 gpos50
band hs14 q32.31 q32.31 101400000 103200000 gneg
band hs14 q32.32 q32.32 103200000 104000000 gpos50
band hs14 q32.33 q32.33 104000000 107349540 gneg
band hs15 p13 p13 0 3900000 gvar
band hs15 p12 p12 3900000 8700000 stalk
band hs15 p11.2 p11.2 8700000 15800000 gvar
band hs15 p11.1 p11.1 15800000 19000000 acen
band hs15 q11.1 q11.1 19000000 20700000 acen
band hs15 q11.2 q11.2 20700000 25700000 gneg
band hs15 q12 q12 25700000 28100000 gpos50
band hs15 q13.1 q13.1 28100000 30300000 gneg
band hs15 q13.2 q13.2 30300000 31200000 gpos50
band hs15 q13.3 q13.3 31200000 33600000 gneg
band hs15 q14 q14 33600000 40100000 gpos75
band hs15 q15.1 q15.1 40100000 42800000 gneg
band hs15 q15.2 q15.2 42800000 43600000 gpos25
band hs15 q15.3 q15.3 43600000 44800000 gneg
band hs15 q21.1 q21.1 44800000 49500000 gpos75
band hs15 q21.2 q21.2 49500000 52900000 gneg
band hs15 q21.3 q21.3 52900000 59100000 gpos75
band hs15 q22.1 q22.1 59100000 59300000 gneg
band hs15 q22.2 q22.2 59300000 63700000 gpos25
band hs15 q22.31 q22.31 63700000 67200000 gneg
band hs15 q22.32 q22.32 67200000 67300000 gpos25
band hs15 q22.33 q22.33 67300000 67500000 gneg
band hs15 q23 q23 67500000 72700000 gpos25
band hs15 q24.1 q24.1 72700000 75200000 gneg
band hs15 q24.2 q24.2 75200000 76600000 gpos25
band hs15 q24.3 q24.3 76600000 78300000 gneg
band hs15 q25.1 q25.1 78300000 81700000 gpos50
band hs15 q25.2 q25.2 81700000 85200000 gneg
band hs15 q25.3 q25.3 85200000 89100000 gpos50
band hs15 q26.1 q26.1 89100000 94300000 gneg
band hs15 q26.2 q26.2 94300000 98500000 gpos50
band hs15 q26.3 q26.3 98500000 102531392 gneg
band hs16 p13.3 p13.3 0 7900000 gneg
band hs16 p13.2 p13.2 7900000 10500000 gpos50
band hs16 p13.13 p13.13 10500000 12600000 gneg
band hs16 p13.12 p13.12 12600000 14800000 gpos50
band hs16 p13.11 p13.11 14800000 16800000 gneg
band hs16 p12.3 p12.3 16800000 21200000 gpos50
band hs16 p12.2 p12.2 21200000 24200000 gneg
band hs16 p12.1 p12.1 24200000 28100000 gpos50
band hs16 p11.2 p11.2 28100000 34600000 gneg
band hs16 p11.1 p11.1 34600000 36600000 acen
band hs16 q11.1 q11.1 36600000 38600000 acen
band hs16 q11.2 q11.2 38600000 47000000 gvar
band hs16 q12.1 q12.1 47000000 52600000 gneg
band hs16 q12.2 q12.2 52600000 56700000 gpos50
band hs16 q13 q13 56700000 57400000 gneg
band hs16 q21 q21 57400000 66700000 gpos100
band hs16 q22.1 q22.1 66700000 70800000 gneg
band hs16 q22.2 q22.2 70800000 72900000 gpos50
band hs16 q22.3 q22.3 72900000 74100000 gneg
band hs16 q23.1 q23.1 74100000 79200000 gpos75
band hs16 q23.2 q23.2 79200000 81700000 gneg
band hs16 q23.3 q23.3 81700000 84200000 gpos50
band hs16 q24.1 q24.1 84200000 87100000 gneg
band hs16 q24.2 q24.2 87100000 88700000 gpos25
band hs16 q24.3 q24.3 88700000 90354753 gneg
band hs17 p13.3 p13.3 0 3300000 gneg
band hs17 p13.2 p13.2 3300000 6500000 gpos50
band hs17 p13.1 p13.1 6500000 10700000 gneg
band hs17 p12 p12 10700000 16000000 gpos75
band hs17 p11.2 p11.2 16000000 22200000 gneg
band hs17 p11.1 p11.1 22200000 24000000 acen
band hs17 q11.1 q11.1 24000000 25800000 acen
band hs17 q11.2 q11.2 25800000 31800000 gneg
band hs17 q12 q12 31800000 38100000 gpos50
band hs17 q21.1 q21.1 38100000 38400000 gneg
band hs17 q21.2 q21.2 38400000 40900000 gpos25
band hs17 q21.31 q21.31 40900000 44900000 gneg
band hs17 q21.32 q21.32 44900000 47400000 gpos25
band hs17 q21.33 q21.33 47400000 50200000 gneg
band hs17 q22 q22 50200000 57600000 gpos75
band hs17 q23.1 q23.1 57600000 58300000 gneg
band hs17 q23.2 q23.2 58300000 61100000 gpos75
band hs17 q23.3 q23.3 61100000 62600000 gneg
band hs17 q24.1 q24.1 62600000 64200000 gpos50
band hs17 q24.2 q24.2 64200000 67100000 gneg
band hs17 q24.3 q24.3 67100000 70900000 gpos75
band hs17 q25.1 q25.1 70900000 74800000 gneg
band hs17 q25.2 q25.2 74800000 75300000 gpos25
band hs17 q25.3 q25.3 75300000 81195210 gneg
band hs18 p11.32 p11.32 0 2900000 gneg
band hs18 p11.31 p11.31 2900000 7100000 gpos50
band hs18 p11.23 p11.23 7100000 8500000 gneg
band hs18 p11.22 p11.22 8500000 10900000 gpos25
band hs18 p11.21 p11.21 10900000 15400000 gneg
band hs18 p11.1 p11.1 15400000 17200000 acen
band hs18 q11.1 q11.1 17200000 19000000 acen
band hs18 q11.2 q11.2 19000000 25000000 gneg
band hs18 q12.1 q12.1 25000000 32700000 gpos100
band hs18 q12.2 q12.2 32700000 37200000 gneg
band hs18 q12.3 q12.3 37200000 43500000 gpos75
band hs18 q21.1 q21.1 43500000 48200000 gneg
band hs18 q21.2 q21.2 48200000 53800000 gpos75
band hs18 q21.31 q21.31 53800000 56200000 gneg
band hs18 q21.32 q21.32 56200000 59000000 gpos50
band hs18 q21.33 q21.33 59000000 61600000 gneg
band hs18 q22.1 q22.1 61600000 66800000 gpos100
band hs18 q22.2 q22.2 66800000 68700000 gneg
band hs18 q22.3 q22.3 68700000 73100000 gpos25
band hs18 q23 q23 73100000 78077248 gneg
band hs19 p13.3 p13.3 0 6900000 gneg
band hs19 p13.2 p13.2 6900000 13900000 gpos25
band hs19 p13.13 p13.13 13900000 14000000 gneg
band hs19 p13.12 p13.12 14000000 16300000 gpos25
band hs19 p13.11 p13.11 16300000 20000000 gneg
band hs19 p12 p12 20000000 24400000 gvar
band hs19 p11 p11 24400000 26500000 acen
band hs19 q11 q11 26500000 28600000 acen
band hs19 q12 q12 28600000 32400000 gvar
band hs19 q13.11 q13.11 32400000 35500000 gneg
band hs19 q13.12 q13.12 35500000 38300000 gpos25
band hs19 q13.13 q13.13 38300000 38700000 gneg
band hs19 q13.2 q13.2 38700000 43400000 gpos25
band hs19 q13.31 q13.31 43400000 45200000 gneg
band hs19 q13.32 q13.32 45200000 48000000 gpos25
band hs19 q13.33 q13.33 48000000 51400000 gneg
band hs19 q13.41 q13.41 51400000 53600000 gpos25
band hs19 q13.42 q13.42 53600000 56300000 gneg
band hs19 q13.43 q13.43 56300000 59128983 gpos25
band hs2 p25.3 p25.3 0 4400000 gneg
band hs2 p25.2 p25.2 4400000 7100000 gpos50
band hs2 p25.1 p25.1 7100000 12200000 gneg
band hs2 p24.3 p24.3 12200000 16700000 gpos75
band hs2 p24.2 p24.2 16700000 19200000 gneg
band hs2 p24.1 p24.1 19200000 24000000 gpos75
band hs2 p23.3 p23.3 24000000 27900000 gneg
band hs2 p23.2 p23.2 27900000 30000000 gpos25
band hs2 p23.1 p23.1 30000000 32100000 gneg
band hs2 p22.3 p22.3 32100000 36600000 gpos75
band hs2 p22.2 p22.2 36600000 38600000 gneg
band hs2 p22.1 p22.1 38600000 41800000 gpos50
band hs2 p21 p21 41800000 47800000 gneg
band hs2 p16.3 p16.3 47800000 52900000 gpos100
band hs2 p16.2 p16.2 52900000 55000000 gneg
band hs2 p16.1 p16.1 55000000 61300000 gpos100
band hs2 p15 p15 61300000 64100000 gneg
band hs2 p14 p14 64100000 68600000 gpos50
band hs2 p13.3 p13.3 68600000 71500000 gneg
band hs2 p13.2 p13.2 71500000 73500000 gpos50
band hs2 p13.1 p13.1 73500000 75000000 gneg
band hs2 p12 p12 75000000 83300000 gpos100
band hs2 p11.2 p11.2 83300000 90500000 gneg
band hs2 p11.1 p11.1 90500000 93300000 acen
band hs2 q11.1 q11.1 93300000 96800000 acen
band hs2 q11.2 q11.2 96800000 102700000 gneg
band hs2 q12.1 q12.1 102700000 106000000 gpos50
band hs2 q12.2 q12.2 106000000 107500000 gneg
band hs2 q12.3 q12.3 107500000 110200000 gpos25
band hs2 q13 q13 110200000 114400000 gneg
band hs2 q14.1 q14.1 114400000 118800000 gpos50
band hs2 q14.2 q14.2 118800000 122400000 gneg
band hs2 q14.3 q14.3 122400000 129900000 gpos50
band hs2 q21.1 q21.1 129900000 132500000 gneg
band hs2 q21.2 q21.2 132500000 135100000 gpos25
band hs2 q21.3 q21.3 135100000 136800000 gneg
band hs2 q22.1 q22.1 136800000 142200000 gpos100
band hs2 q22.2 q22.2 142200000 144100000 gneg
band hs2 q22.3 q22.3 144100000 148700000 gpos100
band hs2 q23.1 q23.1 148700000 149900000 gneg
band hs2 q23.2 q23.2 149900000 150500000 gpos25
band hs2 q23.3 q23.3 150500000 154900000 gneg
band hs2 q24.1 q24.1 154900000 159800000 gpos75
band hs2 q24.2 q24.2 159800000 163700000 gneg
band hs2 q24.3 q24.3 163700000 169700000 gpos75
band hs2 q31.1 q31.1 169700000 178000000 gneg
band hs2 q31.2 q31.2 178000000 180600000 gpos50
band hs2 q31.3 q31.3 180600000 183000000 gneg
band hs2 q32.1 q32.1 183000000 189400000 gpos75
band hs2 q32.2 q32.2 189400000 191900000 gneg
band hs2 q32.3 q32.3 191900000 197400000 gpos75
band hs2 q33.1 q33.1 197400000 203300000 gneg
band hs2 q33.2 q33.2 203300000 204900000 gpos50
band hs2 q33.3 q33.3 204900000 209000000 gneg
band hs2 q34 q34 209000000 215300000 gpos100
band hs2 q35 q35 215300000 221500000 gneg
band hs2 q36.1 q36.1 221500000 225200000 gpos75
band hs2 q36.2 q36.2 225200000 226100000 gneg
band hs2 q36.3 q36.3 226100000 231000000 gpos100
band hs2 q37.1 q37.1 231000000 235600000 gneg
band hs2 q37.2 q37.2 235600000 237300000 gpos50
band hs2 q37.3 q37.3 237300000 243199373 gneg
band hs20 p13 p13 0 5100000 gneg
band hs20 p12.3 p12.3 5100000 9200000 gpos75
band hs20 p12.2 p12.2 9200000 12100000 gneg
band hs20 p12.1 p12.1 12100000 17900000 gpos75
band hs20 p11.23 p11.23 17900000 21300000 gneg
band hs20 p11.22 p11.22 21300000 22300000 gpos25
band hs20 p11.21 p11.21 22300000 25600000 gneg
band hs20 p11.1 p11.1 25600000 27500000 acen
band hs20 q11.1 q11.1 27500000 29400000 acen
band hs20 q11.21 q11.21 29400000 32100000 gneg
band hs20 q11.22 q11.22 32100000 34400000 gpos25
band hs20 q11.23 q11.23 34400000 37600000 gneg
band hs20 q12 q12 37600000 41700000 gpos75
band hs20 q13.11 q13.11 41700000 42100000 gneg
band hs20 q13.12 q13.12 42100000 46400000 gpos25
band hs20 q13.13 q13.13 46400000 49800000 gneg
band hs20 q13.2 q13.2 49800000 55000000 gpos75
band hs20 q13.31 q13.31 55000000 56500000 gneg
band hs20 q13.32 q13.32 56500000 58400000 gpos50
band hs20 q13.33 q13.33 58400000 63025520 gneg
band hs21 p13 p13 0 2800000 gvar
band hs21 p12 p12 2800000 6800000 stalk
band hs21 p11.2 p11.2 6800000 10900000 gvar
band hs21 p11.1 p11.1 10900000 13200000 acen
band hs21 q11.1 q11.1 13200000 14300000 acen
band hs21 q11.2 q11.2 14300000 16400000 gneg
band hs21 q21.1 q21.1 16400000 24000000 gpos100
band hs21 q21.2 q21.2 24000000 26800000 gneg
band hs21 q21.3 q21.3 26800000 31500000 gpos75
band hs21 q22.11 q22.11 31500000 35800000 gneg
band hs21 q22.12 q22.12 35800000 37800000 gpos50
band hs21 q22.13 q22.13 37800000 39700000 gneg
band hs21 q22.2 q22.2 39700000 42600000 gpos50
band hs21 q22.3 q22.3 42600000 48129895 gneg
band hs22 p13 p13 0 3800000 gvar
band hs22 p12 p12 3800000 8300000 stalk
band hs22 p11.2 p11.2 8300000 12200000 gvar
band hs22 p11.1 p11.1 12200000 14700000 acen
band hs22 q11.1 q11.1 14700000 17900000 acen
band hs22 q11.21 q11.21 17900000 22200000 gneg
band hs22 q11.22 q11.22 22200000 23500000 gpos25
band hs22 q11.23 q11.23 23500000 25900000 gneg
band hs22 q12.1 q12.1 25900000 29600000 gpos50
band hs22 q12.2 q12.2 29600000 32200000 gneg
band hs22 q12.3 q12.3 32200000 37600000 gpos50
band hs22 q13.1 q13.1 37600000 41000000 gneg
band hs22 q13.2 q13.2 41000000 44200000 gpos50
band hs22 q13.31 q13.31 44200000 48400000 gneg
band hs22 q13.32 q13.32 48400000 49400000 gpos50
band hs22 q13.33 q13.33 49400000 51304566 gneg
band hs3 p26.3 p26.3 0 2800000 gpos50
band hs3 p26.2 p26.2 2800000 4000000 gneg
band hs3 p26.1 p26.1 4000000 8700000 gpos50
band hs3 p25.3 p25.3 8700000 11800000 gneg
band hs3 p25.2 p25.2 11800000 13300000 gpos25
band hs3 p25.1 p25.1 13300000 16400000 gneg
band hs3 p24.3 p24.3 16400000 23900000 gpos100
band hs3 p24.2 p24.2 23900000 26400000 gneg
band hs3 p24.1 p24.1 26400000 30900000 gpos75
band hs3 p23 p23 30900000 32100000 gneg
band hs3 p22.3 p22.3 32100000 36500000 gpos50
band hs3 p22.2 p22.2 36500000 39400000 gneg
band hs3 p22.1 p22.1 39400000 43700000 gpos75
band hs3 p21.33 p21.33 43700000 44100000 gneg
band hs3 p21.32 p21.32 44100000 44200000 gpos50
band hs3 p21.31 p21.31 44200000 50600000 gneg
band hs3 p21.2 p21.2 50600000 52300000 gpos25
band hs3 p21.1 p21.1 52300000 54400000 gneg
band hs3 p14.3 p14.3 54400000 58600000 gpos50
band hs3 p14.2 p14.2 58600000 63700000 gneg
band hs3 p14.1 p14.1 63700000 69800000 gpos50
