chr - hsx x 0 154824264 chrx
band hs10 p12.33 p12.33 17300000 18600000 gpos75
band hs10 p12.32 p12.32 18600000 18700000 gneg
band hs10 p12.31 p12.31 18700000 22600000 gpos75
band hs10 p12.2 p12.2 22600000 24600000 gneg
band hs10 p12.1 p12.1 24600000 29400000 gpos50
band hs10 p11.23 p11.23 29400000 31400000 gneg
band hs10 p11.22 p11.22 31400000 34500000 gpos25
band hs10 p11.21 p11.21 34500000 38800000 gneg
band hs10 p11.1 p11.1 38800000 40300000 acen
band hs10 q11.1 q11.1 40300000 41900000 acen
band hs10 q11.21 q11.21 41900000 45700000 gneg
band hs10 q11.22 q11.22 45700000 49500000 gpos25
band hs10 q11.23 q11.23 49500000 52600000 gneg
band hs10 q21.1 q21.1 52600000 60800000 gpos100
band hs10 q21.2 q21.2 60800000 64200000 gneg
band hs10 q21.3 q21.3 64200000 70300000 gpos100
band hs10 q22.1 q22.1 70300000 74600000 gneg
band hs10 q22.2 q22.2 74600000 77700000 gpos50
band hs10 q22.3 q22.3 77700000 82900000 gneg
band hs10 q23.1 q23.1 82900000 86800000 gpos100
band hs10 q23.2 q23.2 86800000 89100000 gneg
band hs10 q23.31 q23.31 89100000 92900000 gpos75
band hs10 q23.32 q23.32 92900000 94100000 gneg
band hs10 q23.33 q23.33 94100000 97000000 gpos50
band hs10 q24.1 q24.1 97000000 99300000 gneg
band hs10 q24.2 q24.2 99300000 101900000 gpos50
band hs10 q24.31 q24.31 101900000 102900000 gneg
band hs10 q24.32 q24.32 102900000 104800000 gpos25
band hs10 q24.33 q24.33 104800000 105700000 gneg
band hs10 q25.1 q25.1 105700000 111800000 gpos100
band hs10 q25.2 q25.2 111800000 114900000 gneg
band hs10 q25.3 q25.3 114900000 118700000 gpos75
band hs10 q26.11 q26.11 118700000 121500000 gneg
band hs10 q26.12 q26.12 121500000 123100000 gpos50
band hs10 q26.13 q26.13 123100000 127400000 gneg
band hs10 q26.2 q26.2 127400000 130500000 gpos50
band hs10 q26.3 q26.3 130500000 135413628 gneg
band hs11 p15.5 p15.5 0 2800000 gneg
band hs11 p15.4 p15.4 2800000 10700000 gpos50
band hs11 p15.3 p15.3 10700000 12600000 gneg
band hs11 p15.2 p15.2 12600000 16100000 gpos50
band hs11 p15.1 p15.1 16100000 21600000 gneg
band hs11 p14.3 p14.3 21600000 26000000 gpos100
band hs11 p14.2 p14.2 26000000 27200000 gneg
band hs11 p14.1 p14.1 27200000 31000000 gpos75
band hs11 p13 p13 31000000 36400000 gneg
band hs11 p12 p12 36400000 43400000 gpos100
band hs11 p11.2 p11.2 43400000 48800000 gneg
band hs11 p11.12 p11.12 48800000 51400000 gpos75
band hs11 p11.11 p11.11 51400000 52900000 acen
band hs11 q11 q11 52900000 56700000 acen
band hs11 q12.1 q12.1 56700000 59800000 gpos75
band hs11 q12.2 q12.2 59800000 61500000 gneg
band hs11 q12.3 q12.3 61500000 63100000 gpos25
band hs11 q13.1 q13.1 63100000 65600000 gneg
band hs11 q13.2 q13.2 65600000 68300000 gpos25
band hs11 q13.3 q13.3 68300000 70000000 gneg
band hs11 q13.4 q13.4 70000000 74900000 gpos50
band hs11 q13.5 q13.5 74900000 77400000 gneg
band hs11 q14.1 q14.1 77400000 85300000 gpos100
band hs11 q14.2 q14.2 85300000 87800000 gneg
band hs11 q14.3 q14.3 87800000 92100000 gpos100
band hs11 q21 q21 92100000 96400000 gneg
band hs11 q22.1 q22.1 96400000 101200000 gpos100
band hs11 q22.2 q22.2 101200000 102400000 gneg
band hs11 q22.3 q22.3 102400000 110000000 gpos100
band hs11 q23.1 q23.1 110000000 112700000 gneg
band hs11 q23.2 q23.2 112700000 114400000 gpos50
band hs11 q23.3 q23.3 114400000 121200000 gneg
band hs11 q24.1 q24.1 121200000 123800000 gpos50
band hs11 q24.2 q24.2 123800000 127500000 gneg
band hs11 q24.3 q24.3 127500000 130300000 gpos50
band hs11 q25 q25 130300000 134452384 gneg
band hs12 p13.33 p13.33 0 3100000 gneg
band hs12 p13.32 p13.32 3100000 5300000 gpos25
band hs12 p13.31 p13.31 5300000 10100000 gneg
band hs12 p13.2 p13.2 10100000 12900000 gpos75
band hs12 p13.1 p13.1 12900000 14700000 gneg
band hs12 p12.3 p12.3 14700000 19900000 gpos100
band hs12 p12.2 p12.2 19900000 21200000 gneg
band hs12 p12.1 p12.1 21200000 26400000 gpos100
band hs12 p11.23 p11.23 26400000 27700000 gneg
band hs12 p11.22 p11.22 27700000 30600000 gpos50
band hs12 p11.21 p11.21 30600000 33200000 gneg
band hs12 p11.1 p11.1 33200000 35400000 acen
band hs12 q11 q11 35400000 36500000 acen
band hs12 q12 q12 36500000 44600000 gpos100
band hs12 q13.11 q13.11 44600000 47400000 gneg
band hs12 q13.12 q13.12 47400000 49800000 gpos25
band hs12 q13.13 q13.13 49800000 53100000 gneg
band hs12 q13.2 q13.2 53100000 54900000 gpos25
band hs12 q13.3 q13.3 54900000 56300000 gneg
band hs12 q14.1 q14.1 56300000 61400000 gpos75
band hs12 q14.2 q14.2 61400000 63400000 gneg
band hs12 q14.3 q14.3 63400000 66100000 gpos50
band hs12 q15 q15 66100000 70100000 gneg
band hs12 q21.1 q21.1 70100000 74300000 gpos75
band hs12 q21.2 q21.2 74300000 78900000 gneg
band hs12 q21.31 q21.31 78900000 85200000 gpos100
band hs12 q21.32 q21.32 85200000 87500000 gneg
band hs12 q21.33 q21.33 87500000 91200000 gpos100
band hs12 q22 q22 91200000 94700000 gneg
band hs12 q23.1 q23.1 94700000 100100000 gpos75
band hs12 q23.2 q23.2 100100000 102400000 gneg
band hs12 q23.3 q23.3 102400000 107500000 gpos50
band hs12 q24.11 q24.11 107500000 110200000 gneg
band hs12 q24.12 q24.12 110200000 110800000 gpos25
band hs12 q24.13 q24.13 110800000 112800000 gneg
band hs12 q24.21 q24.21 112800000 115300000 gpos50
band hs12 q24.22 q24.22 115300000 116600000 gneg
band hs12 q24.23 q24.23 116600000 119300000 gpos50
band hs12 q24.31 q24.31 119300000 125400000 gneg
band hs12 q24.32 q24.32 125400000 128300000 gpos50
band hs12 q24.33 q24.33 128300000 132449811 gneg
band hs13 p13 p13 0 3800000 gvar
band hs13 p12 p12 3800000 8300000 stalk
band hs13 p11.2 p11.2 8300000 13500000 gvar
band hs13 p11.1 p11.1 13500000 16000000 acen
band hs13 q11 q11 16000000 18400000 acen
band hs13 q12.11 q12.11 18400000 22200000 gneg
band hs13 q12.12 q12.12 22200000 24400000 gpos25
band hs13 q12.13 q12.13 24400000 26600000 gneg
band hs13 q12.2 q12.2 26600000 27800000 gpos25
band hs13 q12.3 q12.3 27800000 31100000 gneg
band hs13 q13.1 q13.1 31100000 32900000 gpos50
band hs13 q13.2 q13.2 32900000 34500000 gneg
band hs13 q13.3 q13.3 34500000 39000000 gpos75
band hs13 q14.11 q14.11 39000000 44100000 gneg
band hs13 q14.12 q14.12 44100000 44700000 gpos25
band hs13 q14.13 q14.13 44700000 46200000 gneg
band hs13 q14.2 q14.2 46200000 49800000 gpos50
band hs13 q14.3 q14.3 49800000 54200000 gneg
band hs13 q21.1 q21.1 54200000 58500000 gpos100
band hs13 q21.2 q21.2 58500000 61200000 gneg
band hs13 q21.31 q21.31 61200000 64600000 gpos75
band hs13 q21.32 q21.32 64600000 67500000 gneg
band hs13 q21.33 q21.33 67500000 72100000 gpos100
band hs13 q22.1 q22.1 72100000 74200000 gneg
band hs13 q22.2 q22.2 74200000 76100000 gpos50
band hs13 q22.3 q22.3 76100000 77900000 gneg
band hs13 q31.1 q31.1 77900000 86500000 gpos100
band hs13 q31.2 q31.2 86500000 88800000 gneg
band hs13 q31.3 q31.3 88800000 93800000 gpos100
band hs13 q32.1 q32.1 93800000 97000000 gneg
band hs13 q32.2 q32.2 97000000 98200000 gpos25
band hs13 q32.3 q32.3 98200000 100500000 gneg
band hs13 q33.1 q33.1 100500000 103700000 gpos100
band hs13 q33.2 q33.2 103700000 105800000 gneg
band hs13 q33.3 q33.3 105800000 109100000 gpos100
band hs13 q34 q34 109100000 114142980 gneg
band hs14 p13 p13 0 3100000 gvar
band hs14 p12 p12 3100000 6700000 stalk
band hs14 p11.2 p11.2 6700000 13600000 gvar
band hs14 p11.1 p11.1 13600000 15600000 acen
band hs14 q11.1 q11.1 15600000 19000000 acen
band hs14 q11.2 q11.2 19000000 24300000 gneg
band hs14 q12 q12 24300000 32400000 gpos100
band hs14 q13.1 q13.1 32400000 34400000 gneg
band hs14 q13.2 q13.2 34400000 35600000 gpos50
band hs14 q13.3 q13.3 35600000 36900000 gneg
band hs14 q21.1 q21.1 36900000 42600000 gpos100
band hs14 q21.2 q21.2 42600000 46300000 gneg
band hs14 q21.3 q21.3 46300000 50100000 gpos100
band hs14 q22.1 q22.1 50100000 53300000 gneg
band hs14 q22.2 q22.2 53300000 54600000 gpos25
band hs14 q22.3 q22.3 54600000 57200000 gneg
band hs14 q23.1 q23.1 57200000 61200000 gpos75
band hs14 q23.2 q23.2 61200000 64000000 gneg
band hs14 q23.3 q23.3 64000000 67000000 gpos50
band hs14 q24.1 q24.1 67000000 69300000 gneg
band hs14 q24.2 q24.2 69300000 72900000 gpos50
band hs14 q24.3 q24.3 72900000 78400000 gneg
band hs14 q31.1 q31.1 78400000 82300000 gpos100
band hs14 q31.2 q31.2 82300000 83400000 gneg
band hs14 q31.3 q31.3 83400000 88100000 gpos100
band hs14 q32.11 q32.11 88100000 90000000 gneg
band hs14 q32.12 q32.12 90000000 92600000 gpos25
band hs14 q32.13 q32.13 92600000 95400000 gneg
band hs14 q32.2 q32.2 95400000 100400000 gpos50
band hs14 q32.31 q32.31 100400000 101500000 gneg
band hs14 q32.32 q32.32 101500000 103100000 gpos50
band hs14 q32.33 q32.33 103100000 106368585 gneg
band hs15 p13 p13 0 3500000 gvar
band hs15 p12 p12 3500000 7900000 stalk
band hs15 p11.2 p11.2 7900000 14100000 gvar
band hs15 p11.1 p11.1 14100000 17000000 acen
band hs15 q11.1 q11.1 17000000 18300000 acen
band hs15 q11.2 q11.2 18300000 23200000 gneg
band hs15 q12 q12 23200000 25700000 gpos50
band hs15 q13.1 q13.1 25700000 28000000 gneg
band hs15 q13.2 q13.2 28000000 29000000 gpos50
band hs15 q13.3 q13.3 29000000 31400000 gneg
band hs15 q14 q14 31400000 37900000 gpos75
band hs15 q15.1 q15.1 37900000 40700000 gneg
band hs15 q15.2 q15.2 40700000 41400000 gpos25
band hs15 q15.3 q15.3 41400000 42600000 gneg
band hs15 q21.1 q21.1 42600000 47500000 gpos75
band hs15 q21.2 q21.2 47500000 50700000 gneg
band hs15 q21.3 q21.3 50700000 57000000 gpos75
band hs15 q22.1 q22.1 57000000 57100000 gneg
band hs15 q22.2 q22.2 57100000 61500000 gpos25
band hs15 q22.31 q22.31 61500000 64900000 gneg
band hs15 q22.32 q22.32 64900000 65000000 gpos25
band hs15 q22.33 q22.33 65000000 65300000 gneg
band hs15 q23 q23 65300000 70400000 gpos25
band hs15 q24.1 q24.1 70400000 73100000 gneg
band hs15 q24.2 q24.2 73100000 74400000 gpos25
band hs15 q24.3 q24.3 74400000 76100000 gneg
band hs15 q25.1 q25.1 76100000 79500000 gpos50
band hs15 q25.2 q25.2 79500000 83000000 gneg
band hs15 q25.3 q25.3 83000000 86900000 gpos50
band hs15 q26.1 q26.1 86900000 92100000 gneg
band hs15 q26.2 q26.2 92100000 96300000 gpos50
band hs15 q26.3 q26.3 96300000 100338915 gneg
band hs16 p13.3 p13.3 0 6300000 gneg
band hs16 p13.2 p13.2 6300000 10300000 gpos50
band hs16 p13.13 p13.13 10300000 12500000 gneg
band hs16 p13.12 p13.12 12500000 14700000 gpos50
band hs16 p13.11 p13.11 14700000 16700000 gneg
band hs16 p12.3 p12.3 16700000 21100000 gpos50
band hs16 p12.2 p12.2 21100000 21700000 gneg
band hs16 p12.1 p12.1 21700000 27600000 gpos50
band hs16 p11.2 p11.2 27600000 34400000 gneg
band hs16 p11.1 p11.1 34400000 38200000 acen
band hs16 q11.1 q11.1 38200000 40700000 acen
band hs16 q11.2 q11.2 40700000 45500000 gvar
band hs16 q12.1 q12.1 45500000 51200000 gneg
band hs16 q12.2 q12.2 51200000 55300000 gpos50
band hs16 q13 q13 55300000 56700000 gneg
band hs16 q21 q21 56700000 63900000 gpos100
band hs16 q22.1 q22.1 63900000 69400000 gneg
band hs16 q22.2 q22.2 69400000 71400000 gpos50
band hs16 q22.3 q22.3 71400000 73800000 gneg
band hs16 q23.1 q23.1 73800000 78500000 gpos75
band hs16 q23.2 q23.2 78500000 80600000 gneg
band hs16 q23.3 q23.3 80600000 82700000 gpos50
band hs16 q24.1 q24.1 82700000 85600000 gneg
band hs16 q24.2 q24.2 85600000 87200000 gpos25
band hs16 q24.3 q24.3 87200000 88827254 gneg
band hs17 p13.3 p13.3 0 3200000 gneg
band hs17 p13.2 p13.2 3200000 6400000 gpos50
band hs17 p13.1 p13.1 6400000 10700000 gneg
band hs17 p12 p12 10700000 15900000 gpos75
band hs17 p11.2 p11.2 15900000 22100000 gneg
band hs17 p11.1 p11.1 22100000 22200000 acen
band hs17 q11.1 q11.1 22200000 22800000 acen
band hs17 q11.2 q11.2 22800000 28800000 gneg
band hs17 q12 q12 28800000 35200000 gpos50
band hs17 q21.1 q21.1 35200000 35600000 gneg
band hs17 q21.2 q21.2 35600000 38200000 gpos25
band hs17 q21.31 q21.31 38200000 42300000 gneg
band hs17 q21.32 q21.32 42300000 44900000 gpos25
band hs17 q21.33 q21.33 44900000 47500000 gneg
band hs17 q22 q22 47500000 50900000 gpos75
band hs17 q23.1 q23.1 50900000 51200000 gneg
band hs17 q23.2 q23.2 51200000 57500000 gpos75
band hs17 q23.3 q23.3 57500000 59900000 gneg
band hs17 q24.1 q24.1 59900000 61600000 gpos50
band hs17 q24.2 q24.2 61600000 64600000 gneg
band hs17 q24.3 q24.3 64600000 68400000 gpos75
band hs17 q25.1 q25.1 68400000 72300000 gneg
band hs17 q25.2 q25.2 72300000 72900000 gpos25
band hs17 q25.3 q25.3 72900000 78774742 gneg
band hs18 p11.32 p11.32 0 2900000 gneg
band hs18 p11.31 p11.31 2900000 7200000 gpos50
band hs18 p11.23 p11.23 7200000 8500000 gneg
band hs18 p11.22 p11.22 8500000 10900000 gpos25
band hs18 p11.21 p11.21 10900000 15400000 gneg
band hs18 p11.1 p11.1 15400000 16100000 acen
band hs18 q11.1 q11.1 16100000 17300000 acen
band hs18 q11.2 q11.2 17300000 23300000 gneg
band hs18 q12.1 q12.1 23300000 31000000 gpos100
band hs18 q12.2 q12.2 31000000 35500000 gneg
band hs18 q12.3 q12.3 35500000 41800000 gpos75
band hs18 q21.1 q21.1 41800000 48500000 gneg
band hs18 q21.2 q21.2 48500000 52500000 gpos75
band hs18 q21.31 q21.31 52500000 54600000 gneg
band hs18 q21.32 q21.32 54600000 57100000 gpos50
band hs18 q21.33 q21.33 57100000 59800000 gneg
band hs18 q22.1 q22.1 59800000 64900000 gpos100
band hs18 q22.2 q22.2 64900000 66900000 gneg
band hs18 q22.3 q22.3 66900000 71300000 gpos25
band hs18 q23 q23 71300000 76117153 gneg
band hs19 p13.3 p13.3 0 6900000 gneg
band hs19 p13.2 p13.2 6900000 12600000 gpos25
band hs19 p13.13 p13.13 12600000 13800000 gneg
band hs19 p13.12 p13.12 13800000 16100000 gpos25
band hs19 p13.11 p13.11 16100000 19800000 gneg
band hs19 p12 p12 19800000 26700000 gvar
band hs19 p11 p11 26700000 28500000 acen
band hs19 q11 q11 28500000 30200000 acen
band hs19 q12 q12 30200000 37100000 gvar
band hs19 q13.11 q13.11 37100000 40300000 gneg
band hs19 q13.12 q13.12 40300000 43000000 gpos25
band hs19 q13.13 q13.13 43000000 43400000 gneg
band hs19 q13.2 q13.2 43400000 48100000 gpos25
band hs19 q13.31 q13.31 48100000 50200000 gneg
band hs19 q13.32 q13.32 50200000 53800000 gpos25
band hs19 q13.33 q13.33 53800000 56000000 gneg
band hs19 q13.41 q13.41 56000000 58300000 gpos25
band hs19 q13.42 q13.42 58300000 61000000 gneg
band hs19 q13.43 q13.43 61000000 63811651 gpos25
band hs2 p25.3 p25.3 0 3800000 gneg
band hs2 p25.2 p25.2 3800000 7000000 gpos50
band hs2 p25.1 p25.1 7000000 12100000 gneg
band hs2 p24.3 p24.3 12100000 16700000 gpos75
band hs2 p24.2 p24.2 16700000 19200000 gneg
band hs2 p24.1 p24.1 19200000 24000000 gpos75
band hs2 p23.3 p23.3 24000000 27800000 gneg
band hs2 p23.2 p23.2 27800000 29900000 gpos25
band hs2 p23.1 p23.1 29900000 32000000 gneg
band hs2 p22.3 p22.3 32000000 36500000 gpos75
band hs2 p22.2 p22.2 36500000 38500000 gneg
band hs2 p22.1 p22.1 38500000 41700000 gpos50
band hs2 p21 p21 41700000 47700000 gneg
band hs2 p16.3 p16.3 47700000 52800000 gpos100
band hs2 p16.2 p16.2 52800000 54900000 gneg
band hs2 p16.1 p16.1 54900000 61200000 gpos100
band hs2 p15 p15 61200000 64000000 gneg
band hs2 p14 p14 64000000 68500000 gpos50
band hs2 p13.3 p13.3 68500000 71400000 gneg
band hs2 p13.2 p13.2 71400000 73500000 gpos50
band hs2 p13.1 p13.1 73500000 75000000 gneg
band hs2 p12 p12 75000000 83300000 gpos100
band hs2 p11.2 p11.2 83300000 91000000 gneg
band hs2 p11.1 p11.1 91000000 93400000 acen
band hs2 q11.1 q11.1 93400000 95800000 acen
band hs2 q11.2 q11.2 95800000 102600000 gneg
band hs2 q12.1 q12.1 102600000 105500000 gpos50
band hs2 q12.2 q12.2 105500000 106900000 gneg
band hs2 q12.3 q12.3 106900000 108700000 gpos25
band hs2 q13 q13 108700000 113900000 gneg
band hs2 q14.1 q14.1 113900000 118600000 gpos50
band hs2 q14.2 q14.2 118600000 122100000 gneg
band hs2 q14.3 q14.3 122100000 129600000 gpos50
band hs2 q21.1 q21.1 129600000 132300000 gneg
band hs2 q21.2 q21.2 132300000 134900000 gpos25
band hs2 q21.3 q21.3 134900000 137400000 gneg
band hs2 q22.1 q22.1 137400000 142500000 gpos100
band hs2 q22.2 q22.2 142500000 144000000 gneg
band hs2 q22.3 q22.3 144000000 148500000 gpos100
band hs2 q23.1 q23.1 148500000 149700000 gneg
band hs2 q23.2 q23.2 149700000 150400000 gpos25
band hs2 q23.3 q23.3 150400000 154700000 gneg
band hs2 q24.1 q24.1 154700000 159700000 gpos75
band hs2 q24.2 q24.2 159700000 163600000 gneg
band hs2 q24.3 q24.3 163600000 169600000 gpos75
band hs2 q31.1 q31.1 169600000 177800000 gneg
band hs2 q31.2 q31.2 177800000 180400000 gpos50
band hs2 q31.3 q31.3 180400000 182800000 gneg
band hs2 q32.1 q32.1 182800000 189200000 gpos75
band hs2 q32.2 q32.2 189200000 191800000 gneg
band hs2 q32.3 q32.3 191800000 197300000 gpos75
band hs2 q33.1 q33.1 197300000 203200000 gneg
band hs2 q33.2 q33.2 203200000 204800000 gpos50
band hs2 q33.3 q33.3 204800000 208900000 gneg
band hs2 q34 q34 208900000 215200000 gpos100
band hs2 q35 q35 215200000 221400000 gneg
band hs2 q36.1 q36.1 221400000 225000000 gpos75
band hs2 q36.2 q36.2 225000000 225900000 gneg
band hs2 q36.3 q36.3 225900000 230800000 gpos100
band hs2 q37.1 q37.1 230800000 235400000 gneg
band hs2 q37.2 q37.2 235400000 237100000 gpos50
band hs2 q37.3 q37.3 237100000 243018229 gneg
band hs20 p13 p13 0 5000000 gneg
band hs20 p12.3 p12.3 5000000 9000000 gpos75
band hs20 p12.2 p12.2 9000000 11900000 gneg
band hs20 p12.1 p12.1 11900000 17800000 gpos75
band hs20 p11.23 p11.23 17800000 21200000 gneg
band hs20 p11.22 p11.22 21200000 22300000 gpos25
band hs20 p11.21 p11.21 22300000 25700000 gneg
band hs20 p11.1 p11.1 25700000 27100000 acen
band hs20 q11.1 q11.1 27100000 28400000 acen
band hs20 q11.21 q11.21 28400000 31500000 gneg
band hs20 q11.22 q11.22 31500000 33900000 gpos25
band hs20 q11.23 q11.23 33900000 37100000 gneg
band hs20 q12 q12 37100000 41100000 gpos75
band hs20 q13.11 q13.11 41100000 41600000 gneg
band hs20 q13.12 q13.12 41600000 45800000 gpos25
band hs20 q13.13 q13.13 45800000 49200000 gneg
band hs20 q13.2 q13.2 49200000 53500000 gpos75
band hs20 q13.31 q13.31 53500000 55300000 gneg
band hs20 q13.32 q13.32 55300000 57600000 gpos50
band hs20 q13.33 q13.33 57600000 62435964 gneg
band hs21 p13 p13 0 2900000 gvar
band hs21 p12 p12 2900000 6300000 stalk
band hs21 p11.2 p11.2 6300000 10000000 gvar
band hs21 p11.1 p11.1 10000000 12300000 acen
band hs21 q11.1 q11.1 12300000 13200000 acen
band hs21 q11.2 q11.2 13200000 15300000 gneg
band hs21 q21.1 q21.1 15300000 22900000 gpos100
band hs21 q21.2 q21.2 22900000 25800000 gneg
band hs21 q21.3 q21.3 25800000 30500000 gpos75
band hs21 q22.11 q22.11 30500000 34700000 gneg
band hs21 q22.12 q22.12 34700000 36700000 gpos50
band hs21 q22.13 q22.13 36700000 38600000 gneg
band hs21 q22.2 q22.2 38600000 41400000 gpos50
band hs21 q22.3 q22.3 41400000 46944323 gneg
band hs22 p13 p13 0 3000000 gvar
band hs22 p12 p12 3000000 6600000 stalk
band hs22 p11.2 p11.2 6600000 9600000 gvar
band hs22 p11.1 p11.1 9600000 11800000 acen
band hs22 q11.1 q11.1 11800000 16300000 acen
band hs22 q11.21 q11.21 16300000 20500000 gneg
band hs22 q11.22 q11.22 20500000 21800000 gpos25
band hs22 q11.23 q11.23 21800000 24300000 gneg
band hs22 q12.1 q12.1 24300000 27900000 gpos50
band hs22 q12.2 q12.2 27900000 30500000 gneg
band hs22 q12.3 q12.3 30500000 35800000 gpos50
band hs22 q13.1 q13.1 35800000 39300000 gneg
band hs22 q13.2 q13.2 39300000 42600000 gpos50
band hs22 q13.31 q13.31 42600000 46800000 gneg
band hs22 q13.32 q13.32 46800000 47800000 gpos50
band hs22 q13.33 q13.33 47800000 49554710 gneg
band hs3 p26.3 p26.3 0 2700000 gpos50
band hs3 p26.2 p26.2 2700000 4000000 gneg
band hs3 p26.1 p26.1 4000000 8200000 gpos50
band hs3 p25.3 p25.3 8200000 11800000 gneg
band hs3 p25.2 p25.2 11800000 13400000 gpos25
band hs3 p25.1 p25.1 13400000 16400000 gneg
band hs3 p24.3 p24.3 16400000 23800000 gpos100
band hs3 p24.2 p24.2 23800000 27100000 gneg
band hs3 p24.1 p24.1 27100000 32200000 gpos75
band hs3 p23 p23 32200000 35000000 gneg
band hs3 p22.3 p22.3 35000000 38200000 gpos50
band hs3 p22.2 p22.2 38200000 39900000 gneg
band hs3 p22.1 p22.1 39900000 43600000 gpos75
band hs3 p21.33 p21.33 43600000 44400000 gneg
band hs3 p21.32 p21.32 44400000 44700000 gpos50
band hs3 p21.31 p21.31 44700000 51400000 gneg
band hs3 p21.2 p21.2 51400000 52300000 gpos25
band hs3 p21.1 p21.1 52300000 54400000 gneg
band hs3 p14.3 p14.3 54400000 58500000 gpos50
band hs3 p14.2 p14.2 58500000 63700000 gneg
band hs3 p14.1 p14.1 63700000 69900000 gpos50
